id,id_index,kode_provinsi,nama_provinsi,periode_update,klinik,kategori,jumlah,satuan,tahun
2390,47792390,35,JAWA TIMUR,2022-11,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,45.0,PASIEN,2022
2390,47802390,35,JAWA TIMUR,2022-11,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,11.0,PASIEN,2022
2391,47812391,35,JAWA TIMUR,2022-11,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2022
2391,47822391,35,JAWA TIMUR,2022-11,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2022
2392,47832392,35,JAWA TIMUR,2022-11,ANASTESI,LAKI LAKI,17.0,PASIEN,2022
2392,47842392,35,JAWA TIMUR,2022-11,ANASTESI,PEREMPUAN,16.0,PASIEN,2022
2393,47852393,35,JAWA TIMUR,2022-11,EKSEKUTIF PARU,LAKI LAKI,9.0,PASIEN,2022
2393,47862393,35,JAWA TIMUR,2022-11,EKSEKUTIF PARU,PEREMPUAN,9.0,PASIEN,2022
2394,47872394,35,JAWA TIMUR,2022-11,EKSEKUTIF JANTUNG,LAKI LAKI,57.0,PASIEN,2022
2394,47882394,35,JAWA TIMUR,2022-11,EKSEKUTIF JANTUNG,PEREMPUAN,79.0,PASIEN,2022
2395,47892395,35,JAWA TIMUR,2022-11,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,14.0,PASIEN,2022
2395,47902395,35,JAWA TIMUR,2022-11,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,9.0,PASIEN,2022
2396,47912396,35,JAWA TIMUR,2022-11,PALIATIF NYERI,LAKI LAKI,3.0,PASIEN,2022
2396,47922396,35,JAWA TIMUR,2022-11,PALIATIF NYERI,PEREMPUAN,3.0,PASIEN,2022
2397,47932397,35,JAWA TIMUR,2022-11,VCT,LAKI LAKI,0.0,PASIEN,2022
2397,47942397,35,JAWA TIMUR,2022-11,VCT,PEREMPUAN,1.0,PASIEN,2022
2398,47952398,35,JAWA TIMUR,2022-11,ASIH,LAKI LAKI,0.0,PASIEN,2022
2398,47962398,35,JAWA TIMUR,2022-11,ASIH,PEREMPUAN,45.0,PASIEN,2022
2399,47972399,35,JAWA TIMUR,2022-11,EKSEKUTIF ENDOSKOPI,LAKI LAKI,1.0,PASIEN,2022
2399,47982399,35,JAWA TIMUR,2022-11,EKSEKUTIF ENDOSKOPI,PEREMPUAN,0.0,PASIEN,2022
2400,47992400,35,JAWA TIMUR,2022-12,GIZI,LAKI LAKI,10.0,PASIEN,2022
2400,48002400,35,JAWA TIMUR,2022-12,GIZI,PEREMPUAN,7.0,PASIEN,2022
2401,48012401,35,JAWA TIMUR,2022-12,EKSEKUTIF BEDAH UMUM,LAKI LAKI,39.0,PASIEN,2022
2401,48022401,35,JAWA TIMUR,2022-12,EKSEKUTIF BEDAH UMUM,PEREMPUAN,46.0,PASIEN,2022
2402,48032402,35,JAWA TIMUR,2022-12,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,6.0,PASIEN,2022
2402,48042402,35,JAWA TIMUR,2022-12,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,5.0,PASIEN,2022
2403,48052403,35,JAWA TIMUR,2022-12,THT-KL,LAKI LAKI,86.0,PASIEN,2022
2403,48062403,35,JAWA TIMUR,2022-12,THT-KL,PEREMPUAN,87.0,PASIEN,2022
2404,48072404,35,JAWA TIMUR,2022-12,ANAK,LAKI LAKI,105.0,PASIEN,2022
2404,48082404,35,JAWA TIMUR,2022-12,ANAK,PEREMPUAN,77.0,PASIEN,2022
2405,48092405,35,JAWA TIMUR,2022-12,BEDAH ORTHOPEDI,LAKI LAKI,265.0,PASIEN,2022
2405,48102405,35,JAWA TIMUR,2022-12,BEDAH ORTHOPEDI,PEREMPUAN,269.0,PASIEN,2022
2406,48112406,35,JAWA TIMUR,2022-12,EKSEKUTIF MATA,LAKI LAKI,31.0,PASIEN,2022
2406,48122406,35,JAWA TIMUR,2022-12,EKSEKUTIF MATA,PEREMPUAN,67.0,PASIEN,2022
2407,48132407,35,JAWA TIMUR,2022-12,TB MDR,LAKI LAKI,18.0,PASIEN,2022
2407,48142407,35,JAWA TIMUR,2022-12,TB MDR,PEREMPUAN,7.0,PASIEN,2022
2408,48152408,35,JAWA TIMUR,2022-12,EKSEKUTIF REHAB MEDIK,LAKI LAKI,18.0,PASIEN,2022
2408,48162408,35,JAWA TIMUR,2022-12,EKSEKUTIF REHAB MEDIK,PEREMPUAN,16.0,PASIEN,2022
2409,48172409,35,JAWA TIMUR,2022-12,EKSEKUTIF BEDAH SARAF,LAKI LAKI,13.0,PASIEN,2022
2409,48182409,35,JAWA TIMUR,2022-12,EKSEKUTIF BEDAH SARAF,PEREMPUAN,19.0,PASIEN,2022
2410,48192410,35,JAWA TIMUR,2022-12,MATA,LAKI LAKI,124.0,PASIEN,2022
2410,48202410,35,JAWA TIMUR,2022-12,MATA,PEREMPUAN,136.0,PASIEN,2022
2411,48212411,35,JAWA TIMUR,2022-12,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2022
2411,48222411,35,JAWA TIMUR,2022-12,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,64.0,PASIEN,2022
2412,48232412,35,JAWA TIMUR,2022-12,HEMODIALISA,LAKI LAKI,137.0,PASIEN,2022
2412,48242412,35,JAWA TIMUR,2022-12,HEMODIALISA,PEREMPUAN,119.0,PASIEN,2022
2413,48252413,35,JAWA TIMUR,2022-12,GIGI & MULUT,LAKI LAKI,66.0,PASIEN,2022
2413,48262413,35,JAWA TIMUR,2022-12,GIGI & MULUT,PEREMPUAN,92.0,PASIEN,2022
2414,48272414,35,JAWA TIMUR,2022-12,EKSEKUTIF ANAK,LAKI LAKI,11.0,PASIEN,2022
2414,48282414,35,JAWA TIMUR,2022-12,EKSEKUTIF ANAK,PEREMPUAN,6.0,PASIEN,2022
2415,48292415,35,JAWA TIMUR,2022-12,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,92.0,PASIEN,2022
2415,48302415,35,JAWA TIMUR,2022-12,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,119.0,PASIEN,2022
2416,48312416,35,JAWA TIMUR,2022-12,BEDAH UROLOGI,LAKI LAKI,209.0,PASIEN,2022
2416,48322416,35,JAWA TIMUR,2022-12,BEDAH UROLOGI,PEREMPUAN,69.0,PASIEN,2022
2417,48332417,35,JAWA TIMUR,2022-12,KULIT & KELAMIN,LAKI LAKI,81.0,PASIEN,2022
2417,48342417,35,JAWA TIMUR,2022-12,KULIT & KELAMIN,PEREMPUAN,94.0,PASIEN,2022
2418,48352418,35,JAWA TIMUR,2022-12,BEDAH SYARAF,LAKI LAKI,79.0,PASIEN,2022
2418,48362418,35,JAWA TIMUR,2022-12,BEDAH SYARAF,PEREMPUAN,100.0,PASIEN,2022
2419,48372419,35,JAWA TIMUR,2022-12,REHAB MEDIK,LAKI LAKI,255.0,PASIEN,2022
2419,48382419,35,JAWA TIMUR,2022-12,REHAB MEDIK,PEREMPUAN,271.0,PASIEN,2022
2420,48392420,35,JAWA TIMUR,2022-12,PSIKIATRI/JIWA,LAKI LAKI,62.0,PASIEN,2022
2420,48402420,35,JAWA TIMUR,2022-12,PSIKIATRI/JIWA,PEREMPUAN,76.0,PASIEN,2022
2421,48412421,35,JAWA TIMUR,2022-12,EKSEKUTIF SARAF,LAKI LAKI,34.0,PASIEN,2022
2421,48422421,35,JAWA TIMUR,2022-12,EKSEKUTIF SARAF,PEREMPUAN,43.0,PASIEN,2022
2422,48432422,35,JAWA TIMUR,2022-12,ONKOLOGI,LAKI LAKI,1.0,PASIEN,2022
2422,48442422,35,JAWA TIMUR,2022-12,ONKOLOGI,PEREMPUAN,0.0,PASIEN,2022
2423,48452423,35,JAWA TIMUR,2022-12,EKSEKUTIF ESTETIKA,LAKI LAKI,9.0,PASIEN,2022
2423,48462423,35,JAWA TIMUR,2022-12,EKSEKUTIF ESTETIKA,PEREMPUAN,37.0,PASIEN,2022
2424,48472424,35,JAWA TIMUR,2022-12,BEDAH UMUM,LAKI LAKI,81.0,PASIEN,2022
2424,48482424,35,JAWA TIMUR,2022-12,BEDAH UMUM,PEREMPUAN,149.0,PASIEN,2022
2425,48492425,35,JAWA TIMUR,2022-12,KEBIDANAN/KANDUNGAN,LAKI LAKI,0.0,PASIEN,2022
2425,48502425,35,JAWA TIMUR,2022-12,KEBIDANAN/KANDUNGAN,PEREMPUAN,46.0,PASIEN,2022
2426,48512426,35,JAWA TIMUR,2022-12,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,53.0,PASIEN,2022
2426,48522426,35,JAWA TIMUR,2022-12,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,76.0,PASIEN,2022
2427,48532427,35,JAWA TIMUR,2022-12,KELUARGA BERENCANA,LAKI LAKI,0.0,PASIEN,2022
2427,48542427,35,JAWA TIMUR,2022-12,KELUARGA BERENCANA,PEREMPUAN,8.0,PASIEN,2022
2428,48552428,35,JAWA TIMUR,2022-12,JANTUNG,LAKI LAKI,271.0,PASIEN,2022
2428,48562428,35,JAWA TIMUR,2022-12,JANTUNG,PEREMPUAN,271.0,PASIEN,2022
2429,48572429,35,JAWA TIMUR,2022-12,EKSEKUTIF PSIKIATRI / JIWA,LAKI LAKI,7.0,PASIEN,2022
2429,48582429,35,JAWA TIMUR,2022-12,EKSEKUTIF PSIKIATRI / JIWA,PEREMPUAN,3.0,PASIEN,2022
2430,48592430,35,JAWA TIMUR,2022-12,GENERAL CHECKUP,LAKI LAKI,58.0,PASIEN,2022
2430,48602430,35,JAWA TIMUR,2022-12,GENERAL CHECKUP,PEREMPUAN,84.0,PASIEN,2022
2431,48612431,35,JAWA TIMUR,2022-12,SYARAF,LAKI LAKI,223.0,PASIEN,2022
2431,48622431,35,JAWA TIMUR,2022-12,SYARAF,PEREMPUAN,207.0,PASIEN,2022
2432,48632432,35,JAWA TIMUR,2022-12,PARU,LAKI LAKI,47.0,PASIEN,2022
2432,48642432,35,JAWA TIMUR,2022-12,PARU,PEREMPUAN,48.0,PASIEN,2022
2433,48652433,35,JAWA TIMUR,2022-12,EKSEKUTIF THT,LAKI LAKI,13.0,PASIEN,2022
2433,48662433,35,JAWA TIMUR,2022-12,EKSEKUTIF THT,PEREMPUAN,7.0,PASIEN,2022
2434,48672434,35,JAWA TIMUR,2022-12,EKSEKUTIF KULIT DAN KELAMIN,LAKI LAKI,14.0,PASIEN,2022
2434,48682434,35,JAWA TIMUR,2022-12,EKSEKUTIF KULIT DAN KELAMIN,PEREMPUAN,17.0,PASIEN,2022
2435,48692435,35,JAWA TIMUR,2022-12,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,45.0,PASIEN,2022
2435,48702435,35,JAWA TIMUR,2022-12,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,11.0,PASIEN,2022
2436,48712436,35,JAWA TIMUR,2022-12,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2022
2436,48722436,35,JAWA TIMUR,2022-12,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2022
2437,48732437,35,JAWA TIMUR,2022-12,ANASTESI,LAKI LAKI,17.0,PASIEN,2022
2437,48742437,35,JAWA TIMUR,2022-12,ANASTESI,PEREMPUAN,16.0,PASIEN,2022
2438,48752438,35,JAWA TIMUR,2022-12,EKSEKUTIF PARU,LAKI LAKI,9.0,PASIEN,2022
2438,48762438,35,JAWA TIMUR,2022-12,EKSEKUTIF PARU,PEREMPUAN,9.0,PASIEN,2022
2439,48772439,35,JAWA TIMUR,2022-12,EKSEKUTIF JANTUNG,LAKI LAKI,57.0,PASIEN,2022
2439,48782439,35,JAWA TIMUR,2022-12,EKSEKUTIF JANTUNG,PEREMPUAN,79.0,PASIEN,2022
2440,48792440,35,JAWA TIMUR,2022-12,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,14.0,PASIEN,2022
2440,48802440,35,JAWA TIMUR,2022-12,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,9.0,PASIEN,2022
2441,48812441,35,JAWA TIMUR,2022-12,PALIATIF NYERI,LAKI LAKI,3.0,PASIEN,2022
2441,48822441,35,JAWA TIMUR,2022-12,PALIATIF NYERI,PEREMPUAN,3.0,PASIEN,2022
2442,48832442,35,JAWA TIMUR,2022-12,VCT,LAKI LAKI,0.0,PASIEN,2022
2442,48842442,35,JAWA TIMUR,2022-12,VCT,PEREMPUAN,1.0,PASIEN,2022
2443,48852443,35,JAWA TIMUR,2022-12,ASIH,LAKI LAKI,0.0,PASIEN,2022
2443,48862443,35,JAWA TIMUR,2022-12,ASIH,PEREMPUAN,45.0,PASIEN,2022
2444,48872444,35,JAWA TIMUR,2022-12,EKSEKUTIF ENDOSKOPI,LAKI LAKI,1.0,PASIEN,2022
2444,48882444,35,JAWA TIMUR,2022-12,EKSEKUTIF ENDOSKOPI,PEREMPUAN,0.0,PASIEN,2022
2445,48892445,35,JAWA TIMUR,2023-01,GIZI,LAKI LAKI,11.0,PASIEN,2023
2445,48902445,35,JAWA TIMUR,2023-01,GIZI,PEREMPUAN,9.0,PASIEN,2023
2446,48912446,35,JAWA TIMUR,2023-01,EKSEKUTIF BEDAH UMUM,LAKI LAKI,44.0,PASIEN,2023
2446,48922446,35,JAWA TIMUR,2023-01,EKSEKUTIF BEDAH UMUM,PEREMPUAN,64.0,PASIEN,2023
2447,48932447,35,JAWA TIMUR,2023-01,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,2.0,PASIEN,2023
2447,48942447,35,JAWA TIMUR,2023-01,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,6.0,PASIEN,2023
2448,48952448,35,JAWA TIMUR,2023-01,THT-KL,LAKI LAKI,91.0,PASIEN,2023
2448,48962448,35,JAWA TIMUR,2023-01,THT-KL,PEREMPUAN,81.0,PASIEN,2023
2449,48972449,35,JAWA TIMUR,2023-01,ASIH,LAKI LAKI,2.0,PASIEN,2023
2449,48982449,35,JAWA TIMUR,2023-01,ASIH,PEREMPUAN,47.0,PASIEN,2023
2450,48992450,35,JAWA TIMUR,2023-01,BEDAH ORTHOPEDI,LAKI LAKI,271.0,PASIEN,2023
2450,49002450,35,JAWA TIMUR,2023-01,BEDAH ORTHOPEDI,PEREMPUAN,271.0,PASIEN,2023
2451,49012451,35,JAWA TIMUR,2023-01,ANAK,LAKI LAKI,91.0,PASIEN,2023
2451,49022451,35,JAWA TIMUR,2023-01,ANAK,PEREMPUAN,71.0,PASIEN,2023
2452,49032452,35,JAWA TIMUR,2023-01,EKSEKUTIF BEDAH SARAF,LAKI LAKI,14.0,PASIEN,2023
2452,49042452,35,JAWA TIMUR,2023-01,EKSEKUTIF BEDAH SARAF,PEREMPUAN,23.0,PASIEN,2023
2453,49052453,35,JAWA TIMUR,2023-01,EKSEKUTIF MATA,LAKI LAKI,23.0,PASIEN,2023
2453,49062453,35,JAWA TIMUR,2023-01,EKSEKUTIF MATA,PEREMPUAN,64.0,PASIEN,2023
2454,49072454,35,JAWA TIMUR,2023-01,TB MDR,LAKI LAKI,17.0,PASIEN,2023
2454,49082454,35,JAWA TIMUR,2023-01,TB MDR,PEREMPUAN,12.0,PASIEN,2023
2455,49092455,35,JAWA TIMUR,2023-01,EKSEKUTIF REHAB MEDIK,LAKI LAKI,16.0,PASIEN,2023
2455,49102455,35,JAWA TIMUR,2023-01,EKSEKUTIF REHAB MEDIK,PEREMPUAN,18.0,PASIEN,2023
2456,49112456,35,JAWA TIMUR,2023-01,MATA,LAKI LAKI,128.0,PASIEN,2023
2456,49122456,35,JAWA TIMUR,2023-01,MATA,PEREMPUAN,170.0,PASIEN,2023
2457,49132457,35,JAWA TIMUR,2023-01,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2023
2457,49142457,35,JAWA TIMUR,2023-01,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,81.0,PASIEN,2023
2458,49152458,35,JAWA TIMUR,2023-01,HEMODIALISA,LAKI LAKI,135.0,PASIEN,2023
2458,49162458,35,JAWA TIMUR,2023-01,HEMODIALISA,PEREMPUAN,122.0,PASIEN,2023
2459,49172459,35,JAWA TIMUR,2023-01,GIGI & MULUT,LAKI LAKI,89.0,PASIEN,2023
2459,49182459,35,JAWA TIMUR,2023-01,GIGI & MULUT,PEREMPUAN,108.0,PASIEN,2023
2460,49192460,35,JAWA TIMUR,2023-01,EKSEKUTIF ANAK,LAKI LAKI,13.0,PASIEN,2023
2460,49202460,35,JAWA TIMUR,2023-01,EKSEKUTIF ANAK,PEREMPUAN,9.0,PASIEN,2023
2461,49212461,35,JAWA TIMUR,2023-01,BEDAH UROLOGI,LAKI LAKI,215.0,PASIEN,2023
2461,49222461,35,JAWA TIMUR,2023-01,BEDAH UROLOGI,PEREMPUAN,89.0,PASIEN,2023
2462,49232462,35,JAWA TIMUR,2023-01,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,86.0,PASIEN,2023
2462,49242462,35,JAWA TIMUR,2023-01,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,127.0,PASIEN,2023
2463,49252463,35,JAWA TIMUR,2023-01,KULIT & KELAMIN,LAKI LAKI,81.0,PASIEN,2023
2463,49262463,35,JAWA TIMUR,2023-01,KULIT & KELAMIN,PEREMPUAN,97.0,PASIEN,2023
2464,49272464,35,JAWA TIMUR,2023-01,BEDAH SYARAF,LAKI LAKI,88.0,PASIEN,2023
2464,49282464,35,JAWA TIMUR,2023-01,BEDAH SYARAF,PEREMPUAN,114.0,PASIEN,2023
2465,49292465,35,JAWA TIMUR,2023-01,EKSEKUTIF SARAF,LAKI LAKI,31.0,PASIEN,2023
2465,49302465,35,JAWA TIMUR,2023-01,EKSEKUTIF SARAF,PEREMPUAN,38.0,PASIEN,2023
2466,49312466,35,JAWA TIMUR,2023-01,REHAB MEDIK,LAKI LAKI,263.0,PASIEN,2023
2466,49322466,35,JAWA TIMUR,2023-01,REHAB MEDIK,PEREMPUAN,271.0,PASIEN,2023
2467,49332467,35,JAWA TIMUR,2023-01,PSIKIATRI/JIWA,LAKI LAKI,73.0,PASIEN,2023
2467,49342467,35,JAWA TIMUR,2023-01,PSIKIATRI/JIWA,PEREMPUAN,75.0,PASIEN,2023
2468,49352468,35,JAWA TIMUR,2023-01,EKSEKUTIF ESTETIKA,LAKI LAKI,17.0,PASIEN,2023
2468,49362468,35,JAWA TIMUR,2023-01,EKSEKUTIF ESTETIKA,PEREMPUAN,58.0,PASIEN,2023
2469,49372469,35,JAWA TIMUR,2023-01,BEDAH UMUM,LAKI LAKI,97.0,PASIEN,2023
2469,49382469,35,JAWA TIMUR,2023-01,BEDAH UMUM,PEREMPUAN,184.0,PASIEN,2023
2470,49392470,35,JAWA TIMUR,2023-01,KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2023
2470,49402470,35,JAWA TIMUR,2023-01,KEBIDANAN/KANDUNGAN,PEREMPUAN,62.0,PASIEN,2023
2471,49412471,35,JAWA TIMUR,2023-01,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,57.0,PASIEN,2023
2471,49422471,35,JAWA TIMUR,2023-01,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,98.0,PASIEN,2023
2472,49432472,35,JAWA TIMUR,2023-01,KELUARGA BERENCANA,LAKI LAKI,0.0,PASIEN,2023
2472,49442472,35,JAWA TIMUR,2023-01,KELUARGA BERENCANA,PEREMPUAN,9.0,PASIEN,2023
2473,49452473,35,JAWA TIMUR,2023-01,JANTUNG,LAKI LAKI,271.0,PASIEN,2023
2473,49462473,35,JAWA TIMUR,2023-01,JANTUNG,PEREMPUAN,271.0,PASIEN,2023
2474,49472474,35,JAWA TIMUR,2023-01,EKSEKUTIF PSIKIATRI / JIWA,LAKI LAKI,4.0,PASIEN,2023
2474,49482474,35,JAWA TIMUR,2023-01,EKSEKUTIF PSIKIATRI / JIWA,PEREMPUAN,10.0,PASIEN,2023
2475,49492475,35,JAWA TIMUR,2023-01,GENERAL CHECKUP,LAKI LAKI,142.0,PASIEN,2023
2475,49502475,35,JAWA TIMUR,2023-01,GENERAL CHECKUP,PEREMPUAN,271.0,PASIEN,2023
2476,49512476,35,JAWA TIMUR,2023-01,SYARAF,LAKI LAKI,221.0,PASIEN,2023
2476,49522476,35,JAWA TIMUR,2023-01,SYARAF,PEREMPUAN,248.0,PASIEN,2023
2477,49532477,35,JAWA TIMUR,2023-01,PARU,LAKI LAKI,49.0,PASIEN,2023
2477,49542477,35,JAWA TIMUR,2023-01,PARU,PEREMPUAN,51.0,PASIEN,2023
2478,49552478,35,JAWA TIMUR,2023-01,EKSEKUTIF THT,LAKI LAKI,13.0,PASIEN,2023
2478,49562478,35,JAWA TIMUR,2023-01,EKSEKUTIF THT,PEREMPUAN,16.0,PASIEN,2023
2479,49572479,35,JAWA TIMUR,2023-01,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,51.0,PASIEN,2023
2479,49582479,35,JAWA TIMUR,2023-01,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,10.0,PASIEN,2023
2480,49592480,35,JAWA TIMUR,2023-01,EKSEKUTIF KULIT DAN KELAMIN,LAKI LAKI,18.0,PASIEN,2023
2480,49602480,35,JAWA TIMUR,2023-01,EKSEKUTIF KULIT DAN KELAMIN,PEREMPUAN,21.0,PASIEN,2023
2481,49612481,35,JAWA TIMUR,2023-01,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2023
2481,49622481,35,JAWA TIMUR,2023-01,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2023
2482,49632482,35,JAWA TIMUR,2023-01,ANASTESI,LAKI LAKI,19.0,PASIEN,2023
2482,49642482,35,JAWA TIMUR,2023-01,ANASTESI,PEREMPUAN,10.0,PASIEN,2023
2483,49652483,35,JAWA TIMUR,2023-01,EKSEKUTIF PARU,LAKI LAKI,9.0,PASIEN,2023
2483,49662483,35,JAWA TIMUR,2023-01,EKSEKUTIF PARU,PEREMPUAN,11.0,PASIEN,2023
2484,49672484,35,JAWA TIMUR,2023-01,EKSEKUTIF JANTUNG,LAKI LAKI,62.0,PASIEN,2023
2484,49682484,35,JAWA TIMUR,2023-01,EKSEKUTIF JANTUNG,PEREMPUAN,83.0,PASIEN,2023
2485,49692485,35,JAWA TIMUR,2023-01,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,6.0,PASIEN,2023
2485,49702485,35,JAWA TIMUR,2023-01,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,15.0,PASIEN,2023
2486,49712486,35,JAWA TIMUR,2023-01,PALIATIF NYERI,LAKI LAKI,2.0,PASIEN,2023
2486,49722486,35,JAWA TIMUR,2023-01,PALIATIF NYERI,PEREMPUAN,2.0,PASIEN,2023
2487,49732487,35,JAWA TIMUR,2023-02,GIZI,LAKI LAKI,23.0,PASIEN,2023
2487,49742487,35,JAWA TIMUR,2023-02,GIZI,PEREMPUAN,11.0,PASIEN,2023
2488,49752488,35,JAWA TIMUR,2023-02,EKSEKUTIF BEDAH UMUM,LAKI LAKI,36.0,PASIEN,2023
2488,49762488,35,JAWA TIMUR,2023-02,EKSEKUTIF BEDAH UMUM,PEREMPUAN,50.0,PASIEN,2023
2489,49772489,35,JAWA TIMUR,2023-02,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,4.0,PASIEN,2023
2489,49782489,35,JAWA TIMUR,2023-02,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,8.0,PASIEN,2023
2490,49792490,35,JAWA TIMUR,2023-02,THT-KL,LAKI LAKI,83.0,PASIEN,2023
2490,49802490,35,JAWA TIMUR,2023-02,THT-KL,PEREMPUAN,70.0,PASIEN,2023
2491,49812491,35,JAWA TIMUR,2023-02,ASIH,LAKI LAKI,2.0,PASIEN,2023
2491,49822491,35,JAWA TIMUR,2023-02,ASIH,PEREMPUAN,48.0,PASIEN,2023
2492,49832492,35,JAWA TIMUR,2023-02,BEDAH ORTHOPEDI,LAKI LAKI,271.0,PASIEN,2023
2492,49842492,35,JAWA TIMUR,2023-02,BEDAH ORTHOPEDI,PEREMPUAN,271.0,PASIEN,2023
2493,49852493,35,JAWA TIMUR,2023-02,ANAK,LAKI LAKI,109.0,PASIEN,2023
2493,49862493,35,JAWA TIMUR,2023-02,ANAK,PEREMPUAN,75.0,PASIEN,2023
2494,49872494,35,JAWA TIMUR,2023-02,EKSEKUTIF BEDAH SARAF,LAKI LAKI,20.0,PASIEN,2023
2494,49882494,35,JAWA TIMUR,2023-02,EKSEKUTIF BEDAH SARAF,PEREMPUAN,20.0,PASIEN,2023
2495,49892495,35,JAWA TIMUR,2023-02,EKSEKUTIF REHAB MEDIK,LAKI LAKI,15.0,PASIEN,2023
2495,49902495,35,JAWA TIMUR,2023-02,EKSEKUTIF REHAB MEDIK,PEREMPUAN,16.0,PASIEN,2023
2496,49912496,35,JAWA TIMUR,2023-02,TB MDR,LAKI LAKI,23.0,PASIEN,2023
2496,49922496,35,JAWA TIMUR,2023-02,TB MDR,PEREMPUAN,9.0,PASIEN,2023
2497,49932497,35,JAWA TIMUR,2023-02,EKSEKUTIF MATA,LAKI LAKI,20.0,PASIEN,2023
2497,49942497,35,JAWA TIMUR,2023-02,EKSEKUTIF MATA,PEREMPUAN,46.0,PASIEN,2023
2498,49952498,35,JAWA TIMUR,2023-02,KARYAWAN K3RS,LAKI LAKI,1.0,PASIEN,2023
2498,49962498,35,JAWA TIMUR,2023-02,KARYAWAN K3RS,PEREMPUAN,0.0,PASIEN,2023
2499,49972499,35,JAWA TIMUR,2023-02,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,2.0,PASIEN,2023
2499,49982499,35,JAWA TIMUR,2023-02,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,62.0,PASIEN,2023
2500,49992500,35,JAWA TIMUR,2023-02,MATA,LAKI LAKI,149.0,PASIEN,2023
2500,50002500,35,JAWA TIMUR,2023-02,MATA,PEREMPUAN,164.0,PASIEN,2023
2501,50012501,35,JAWA TIMUR,2023-02,HEMODIALISA,LAKI LAKI,142.0,PASIEN,2023
2501,50022501,35,JAWA TIMUR,2023-02,HEMODIALISA,PEREMPUAN,131.0,PASIEN,2023
2502,50032502,35,JAWA TIMUR,2023-02,KULIT DAN KELAMIN,LAKI LAKI,90.0,PASIEN,2023
2502,50042502,35,JAWA TIMUR,2023-02,KULIT DAN KELAMIN,PEREMPUAN,121.0,PASIEN,2023
2503,50052503,35,JAWA TIMUR,2023-02,EKSEKUTIF ANAK,LAKI LAKI,14.0,PASIEN,2023
2503,50062503,35,JAWA TIMUR,2023-02,EKSEKUTIF ANAK,PEREMPUAN,19.0,PASIEN,2023
2504,50072504,35,JAWA TIMUR,2023-02,BEDAH UROLOGI,LAKI LAKI,211.0,PASIEN,2023
2504,50082504,35,JAWA TIMUR,2023-02,BEDAH UROLOGI,PEREMPUAN,95.0,PASIEN,2023
2505,50092505,35,JAWA TIMUR,2023-02,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,90.0,PASIEN,2023
2505,50102505,35,JAWA TIMUR,2023-02,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,112.0,PASIEN,2023
2506,50112506,35,JAWA TIMUR,2023-02,REHAB MEDIK,LAKI LAKI,271.0,PASIEN,2023
2506,50122506,35,JAWA TIMUR,2023-02,REHAB MEDIK,PEREMPUAN,271.0,PASIEN,2023
2507,50132507,35,JAWA TIMUR,2023-02,BEDAH SYARAF,LAKI LAKI,89.0,PASIEN,2023
